"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV3_Doppelt","ADV3dup_ADV2a","ADV3dup_ADV2b","ADV3dup_Text_a","ADV3dup_Text_b","ADV3_Int"
"003","01","590501",,,,"Trinkwasser aus Mischwasser Zentralversorgung aufbereitet",,,,,,"19990330",,,,,,"590501"
"003","01","590502",,,,"Trinkwasser aus Mischwasser Zentralversorgung nicht aufbereitet",,,,,,"19990330",,,,,,"590502"
"003","01","590600",,,,"Trinkwasser Eigen- und Einzelversorgung",,,,,,"19990330",,,,,,"590600"
"003","01","590601",,,,"Trinkwasser Eigen- und Einzelversorgung aufbereitet",,,,,,"19990330",,,,,,"590601"
"003","01","590602",,,,"Trinkwasser Eigen- und Einzelversorgung nicht aufbereitet",,,,,,"19990330",,,,,,"590602"
"003","01","590700",,,,"Trinkwasser mobiler Wasserversorgung",,,,,,"19990330",,,,,,"590700"
"003","01","590701",,,,"Trinkwasser mobiler Wasserversorgung Schiff nicht aufbereitet",,,,,,"19990330",,,,,,"590701"
"003","01","590702",,,,"Trinkwasser mobiler Wasserversorgung Flugzeug nicht aufbereitet",,,,,,"19990330",,,,,,"590702"
"003","01","590703",,,,"Trinkwasser mobiler Wasserversorgung Landfahrzeug nicht aufbereitet",,,,,,"19990330",,,,,,"590703"
"003","01","590704",,,,"Trinkwasser mobiler Wasserversorgung geschlossene Behältnisse nicht aufbereitet",,,,,,"19990330",,,,,,"590704"
"003","01","590705",,,,"Trinkwasser mobiler Wasserversorgung Schiff aufbereitet",,,,,,"19990330",,,,,,"590705"
"003","01","590706",,,,"Trinkwasser mobiler Wasserversorgung Flugzeug aufbereitet",,,,,,"19990330",,,,,,"590706"
"003","01","590707",,,,"Trinkwasser mobiler Wasserversorgung Landfahrzeug aufbereitet",,,,,,"19990330",,,,,,"590707"
"003","01","590708",,,,"Trinkwasser mobiler Wasserversorgung geschl. Behältnisse aufbereitet",,,,,,"19990330",,,,,,"590708"
"003","01","590800",,,,"Brauchwasser",,,,,,"19990330",,,,,,"590800"
"003","01","590801",,,,"Brauchwasser Lebensmittelbetriebe",,,,,,"19990330",,,,,,"590801"
"003","01","590802",,,,"Brauchwasser pharmazeutische Industrie",,,,,,"19990330",,,,,,"590802"
"003","01","590803",,,,"Brauchwasser landwirtschaftlicher Betrieb",,,,,,"19990330",,,,,,"590803"
"003","01","590804",,,,"Brauchwasser Fischereifahrzeug",,,,,,"19990330",,,,,,"590804"
"003","01","590805",,,,"Brauchwasser metallverarbeitende Industrie",,,,,,"19990330",,,,,,"590805"
"003","01","590806",,,,"Brauchwasser Papierindustrie",,,,,,"19990330",,,,,,"590806"
"003","01","590807",,,,"Brauchwasser Freibad",,,,,,"19990330",,,,,,"590807"
"003","01","590808",,,,"Brauchwasser Hallenbad",,,,,,"19990330",,,,,,"590808"
"003","01","590900",,,,"Eis aus Trinkwasser",,,,,,"19990330",,,,,,"590900"
"003","01","591000",,,,"Eis aus Brauchwasser",,,,,,"19990330",,,,,,"591000"
"003","01","591100",,,,"Natürliche Mineralwasser",,,,,,"19990330",,,,,,"591100"
"003","01","591101",,,,"Natürliches Mineralwasser mit Kohlensäure",,,,,,"19990330",,,,,,"591101"
"003","01","591102",,,,"Natürliches Mineralwasser ohne Kohlensäure",,,,,,"19990330",,,,,,"591102"
"003","01","591103",,,,"Rohwasser für natürliches Mineralwasser",,,,,,"19990330",,,,,,"591103"
"003","01","591200",,,,"Quellwasser",,,,,,"19990330",,,,,,"591200"
"003","01","591202",,,,"Rohwasser für Quellwasser",,,,,,"19990330",,,,,,"591202"
"003","01","591203",,,,"Quellwasser mit Kohlensäure",,,,,,"19990330",,,,,,"591203"
"003","01","591204",,,,"Quellwasser ohne Kohlensäure",,,,,,"19990330",,,,,,"591204"
"003","01","591300",,,,"Tafelwasser",,,,,,"19990330",,,,,,"591300"
"003","01","591301",,,,"Tafelwasser mit Kohlensäure",,,,,,"19990330",,,,,,"591301"
"003","01","591302",,,,"Tafelwasser ohne Kohlensäure",,,,,,"19990330",,,,,,"591302"
"003","01","591303",,,,"Sodawasser",,,,,,"19990330",,,,,,"591303"
"003","01","591304",,,,"Rohwasser für Tafelwasser",,,,,,"19990330",,,,,,"591304"
"003","01","591500",,,,"Abgefüllte Trinkwasser",,,,,,"19990330",,,,,,"591500"
"003","01","591700",,,,"Physikalisch behandelte Wasser",,,,,,"19990330",,,,,,"591700"
"003","01","591701",,,,"Levitiertes Wasser",,,,,,"19990330",,,,,,"591701"
"003","01","591702",,,,"Grander Wasser",,,,,,"19990330",,,,,,"591702"
"003","01","598000",,,,"Trinkwasser aus Ortsnetzen ohne Hausinstallationen",,,,,,"20031030",,,,,,"598000"
"003","01","598001",,,,"Zentralversorgung  nicht aufbereitet",,,,,,"20031030",,,,,,"598001"
"003","01","598002",,,,"Zentralversorgung aufbereitet",,,,,,"20031030",,,,,,"598002"
"003","01","599000",,,,"Trinkwasser Hausinstallation",,,,,,"20050804",,,,,,"599000"
"003","01","599002",,,,"Trinkwasser Zentralversorgung aufbereitet Hausinstallation nicht aufbereitet",,,,,,"20050804",,,,,,"599002"
"003","15","599005",,,,"Andere Wildtiere; Fett",,,,,,"19990330",,,,,,"599005"
"003","15","599006",,,,"Andere Wildtiere; Schilddrüse",,,,,,"19990330",,,,,,"599006"
"003","15","599008",,,,"Andere Wildtiere; Gewebesaft",,,,,,"19990330",,,,,,"599008"
"003","15","599009",,,,"Andere Wildtiere; Galle",,,,,,"19990330",,,,,,"599009"
"003","15","599010",,,,"Andere Wildtiere; Urin",,,,,,"19990330",,,,,,"599010"
"003","15","599011",,,,"Andere Wildtiere; Kot",,,,,,"19990330",,,,,,"599011"
"003","15","599012",,,,"Andere Wildtiere; Plasma",,,,,,"19990330",,,,,,"599012"
"003","15","599013",,,,"Andere Wildtiere; Serum",,,,,,"19990330",,,,,,"599013"
"003","15","599014",,,,"Andere Wildtiere; Einstichstelle",,,,,,"19990330",,,,,,"599014"
"003","15","599015",,,,"Andere Wildtiere; Retina und Choroidea",,,,,,"19990330",,,,,,"599015"
"003","15","599016",,,,"Andere Wildtiere; Andere Teile des Auges",,,,,,"19990330",,,,,,"599016"
"003","15","599017",,,,"Andere Wildtiere; Haar",,,,,,"19990330",,,,,,"599017"
"003","15","599019",,,,"Andere Wildtiere; Milz",,,,,,"19990330",,,,,,"599019"
"003","15","599020",,,,"Andere Wildtiere; Lunge",,,,,,"19990330",,,,,,"599020"
"003","15","599021",,,,"Andere Wildtiere; Herz",,,,,,"19990330",,,,,,"599021"
"003","15","599022",,,,"Andere Wildtiere; Darm",,,,,,"19990330",,,,,,"599022"
"003","15","599023",,,,"Andere Wildtiere; Blase",,,,,,"19990330",,,,,,"599023"
"003","15","599024",,,,"Andere Wildtiere; Knochen",,,,,,"19990330",,,,,,"599024"
"003","15","599025",,,,"Andere Wildtiere; Lymphatisches Gewebe",,,,,,"19991206",,,,,,"599025"
"003","15","599026",,,,"Andere Wildtiere; Niere und Muskulatur",,,,,,"19991206",,,,,,"599026"
"003","15","599027",,,,"Andere Wildtiere; Ganzes Auge",,,,,,"20001124",,,,,,"599027"
"003","15","599028",,,,"Andere Wildtiere; Gehirn",,,,,,"20011213",,,,,,"599028"
"003","15","599029",,,,"Andere Wildtiere; Rückenmark",,,,,,"20011213",,,,,,"599029"
"003","15","599030",,,,"Andere Wildtiere; Haut mit Fett",,,,,,"20031030",,,,,,"599030"
"003","15","599035",,,,"Andere Wildtiere; Augenflüssigkeit",,,,,,"20071127",,,,,,"599035"
"003","15","599200",,,,"Andere Wildtiere; Tränkwasser",,,,,,"19990330",,,,,,"599200"
"003","15","599300",,,,"Andere Wildtiere; Futtermittel",,,,,,"19990330",,,,,,"599300"
"003","15","599301",,,,"Andere Wildtiere; Grünfutter",,,,,,"19990330",,,,,,"599301"
"003","15","599303",,,,"Andere Wildtiere; Heu, Cobs, Stroh",,,,,,"19990330",,,,,,"599303"
"003","15","599306",,,,"Andere Wildtiere; Kraftfuttermischungen",,,,,,"19990330",,,,,,"599306"
"003","15","599400",,,,"Andere Wildtiere; Umgebungsfaktoren",,,,,,"20001124",,,,,,"599400"
"003","15","599401",,,,"Andere Wildtiere; Wände",,,,,,"20001124",,,,,,"599401"
"003","15","599402",,,,"Andere Wildtiere; Boden",,,,,,"20001124",,,,,,"599402"
"003","15","599403",,,,"Andere Wildtiere; Einstreu",,,,,,"20001124",,,,,,"599403"
"003","01","600000",,,,"Rohtabake Tabakerzeugnisse Tabakersatz sowie Stoffe und Gegenstände für die","Herstellung von Tabakerzeugnissen",,,,,"20041201",,,,,,"600000"
"003","01","600100",,,,"Rohtabake",,,,,,"19990330",,,,,,"600100"
"003","01","600101",,,,"Rohtabak unfermentiert unbehandelt",,,,,,"20041201",,,,,,"600101"
"003","01","600103",,,,"Rohtabak fermentiert behandelt",,,,,,"20041201",,,,,,"600103"
"003","15","600105",,,,"Bienen; Propolis",,,,,,"20170701",,,,,,"600105"
"003","15","600106",,,,"Bienen; Gelee Royale",,,,,,"20170701",,,,,,"600106"
"003","15","600107",,,,"Bienen; Futterkranzinhalt",,,,,,"20180101",,,,,,"600107"
"003","01","600200",,,,"Rauchtabake",,,,,,"19990330",,,,,,"600200"
"003","01","600201",,,,"Zigarettentabak lose",,,,,,"20041201",,,,,,"600201"
"003","01","600202",,,,"Pfeifentabak",,,,,,"19990330",,,,,,"600202"
"003","01","600203",,,,"Zigarettentabak in Strangform mit Umhüllung",,,,,,"19990330",,,,,,"600203"
"003","01","600204",,,,"Wasserpfeifentabak",,,,,,"20001124",,,,,,"600204"
"003","01","600300",,,,"Schnupftabake und andere Mittel zum Schnupfen",,,,,,"19990330",,,,,,"600300"
"003","01","600301",,,,"Schnupftabak (Schmalzlertyp)",,,,,,"20041201",,,,,,"600301"
"003","01","600302",,,,"Schnupftabak (Snufftyp)",,,,,,"20041201",,,,,,"600302"
"003","01","600303",,,,"Schnupfmittel ohne Tabak",,,,,,"19990330",,,,,,"600303"
"003","01","600400",,,,"Kautabake und andere Mundtabake (z.B. Snus)",,,,,,"20011213",,,,,,"600400"
"003","01","600401",,,,"Kautabak",,,,,,"20041201",,,,,,"600401"
"003","01","600402",,,,"Snus lose",,,,,,"20041201",,,,,,"600402"
"003","01","600403",,,,"Portions-Snus",,,,,,"20011213",,,,,,"600403"
"003","01","600500",,,,"Zigaretten",,,,,,"19990330",,,,,,"600500"
"003","01","600501",,,,"Zigaretten mit Filter",,,,,,"19990330",,,,,,"600501"
"003","01","600503",,,,"Zigaretten mit Filter nikotinarm im Rauch",,,,,,"20041201",,,,,,"600503"
"003","01","600504",,,,"Zigaretten ohne Filter",,,,,,"19990330",,,,,,"600504"
"003","01","600506",,,,"Zigaretten ohne Filter nikotinarm im Rauch",,,,,,"20041201",,,,,,"600506"
"003","01","600507",,,,"Mentholzigaretten",,,,,,"19990330",,,,,,"600507"
"003","01","600600",,,,"Zigarren/Zigarillos",,,,,,"20041201",,,,,,"600600"
"003","01","600601",,,,"Zigarren/Zigarillos mit Tabakdeckblatt",,,,,,"19990330",,,,,,"600601"
"003","01","600602",,,,"Zigarren/Zigarillos mit Foliendeckblatt",,,,,,"19990330",,,,,,"600602"
"003","01","600603",,,,"Zigarren/Zigarillos mit Filter",,,,,,"19990330",,,,,,"600603"
"003","01","600700",,,,"Tabakhaltige Stoffe ausgen. 600100 - 600600",,,,,,"20041201",,,,,,"600700"
"003","01","600701",,,,"Kunstumblatt",,,,,,"19990330",,,,,,"600701"
"003","01","600702",,,,"Tabakfolie",,,,,,"19990330",,,,,,"600702"
"003","01","600800",,,,"Zigarettenpapier",,,,,,"19990330",,,,,,"600800"
"003","01","600900",,,,"Rauchfilter",,,,,,"19990330",,,,,,"600900"
"003","01","601000",,,,"Rauchfilterumhüllungen",,,,,,"19990330",,,,,,"601000"
"003","01","601200",,,,"Tabakersatz",,,,,,"19990330",,,,,,"601200"
"003","01","601201",,,,"Zigarettenersatzprodukt mit Tabak zum Rauchen geeignet",,,,,,"20041201",,,,,,"601201"
"003","01","601202",,,,"Zigarettenersatzprodukte ohne Tabak zum Rauchen geeignet",,,,,,"20041201",,,,,,"601202"
"003","01","601203",,,,"Flüssigkeiten für elektronische Zigaretten und elektronische Wasserpfeifen,","nikotinhaltig",,,,,"20160101",,,,,,"601203"
"003","01","601204",,,,"Flüssigkeiten für elektronische Zigaretten und elektronische Wasserpfeifen,","nikotinfrei",,,,,"20160101",,,,,,"601204"
"003","01","601300",,,,"Tabakerzeugnisse Stoffe und Gegenstände zu deren Herstellung",,,,,,"20041201",,,,,,"601300"
"003","01","601301",,,,"Allgemein zugelassener Stoff für die Herstellung von Tabakerzeugnissen",,,,,,"20041201",,,,,,"601301"
"003","01","601302",,,,"Feuchthaltemittel für Rauchtabak/Zigarren/Zigaretten/Tabakfolie/","Kunstumfolie/Kautabak und Schnupftabak",,,,,"20041201",,,,,,"601302"
"003","01","601309",,,,"Weißbrand/Flottbrandmittel",,,,,,"19990330",,,,,,"601309"
"003","01","601310",,,,"Stoff für Kunstumblatt und Zigarettenpapier",,,,,,"20041201",,,,,,"601310"
"003","01","601311",,,,"Stoff für Filter von Filterzigaretten und Filterzigarren",,,,,,"20041201",,,,,,"601311"
"003","01","601312",,,,"Stoff für Filterumhüllungen/ Mundstücke und Filter- /Mundstücksbelag",,,,,,"20041201",,,,,,"601312"
"003","01","601313",,,,"Stoff für Heißschmelzstoffe zum Kleben von Filterumhüllungen/ Mundstücken und","Filtern",,,,,"20041201",,,,,,"601313"
"003","01","601314",,,,"Konservierungsstoff ausgenommen für Zigarren und Zigaretten",,,,,,"20041201",,,,,,"601314"
"003","01","601320",,,,"Weichmacher für Farben/Lacke zum Bedrucken von Zigarettenpapier/Zigaretten-","filter/Filterumhüllungen und Mundstücken",,,,,"20041201",,,,,,"601320"
"003","01","601321",,,,"Bindemittel für Druckfarben/Lacke von Mundstücken und Filtern",,,,,,"20041201",,,,,,"601321"
"003","01","601322",,,,"Stoff für Aufdrucke auf Zigarettenpapier/ Mundstücke und Filter",,,,,,"20041201",,,,,,"601322"
"003","01","601323",,,,"Zusatz für Kautabak",,,,,,"20041201",,,,,,"601323"
"003","01","601324",,,,"Zusatz für Schnuftabak",,,,,,"20041201",,,,,,"601324"
"003","01","601325",,,,"Zusatz für Schnupfmittel",,,,,,"20041201",,,,,,"601325"
"003","01","601326",,,,"Geruchs-/Geschmacksstoff für Tabakerzeugnisse",,,,,,"20041201",,,,,,"601326"
"003","01","601330",,,,"Klebe-/Haft-/Verdickungsmittel für Zigarren/Strangtabak einschließlich","schwarzer Rolltabak/Tabakfolien/Rauchtabak und Kautabak",,,,,"20041201",,,,,,"601330"
"003","01","601331",,,,"Farbstoff für Zigarettenpapier/Deckblatt/Tabakfolie/Kunstumblatt von","Zigarren/Filterumhüllungen und Mundstücken",,,,,"20041201",,,,,,"601331"
"003","01","601332",,,,"Farbstoff für schwarzen Rolltabak/Schnupftabak und für Klebe-/Haft-/","Verdickungsmittel von Zigarren und Rauchtabak",,,,,"20041201",,,,,,"601332"
"003","15","700001",,,,"Kaninchen; Muskulatur",,,,,,"19990330",,,,,,"700001"
"003","15","700003",,,,"Kaninchen; Leber",,,,,,"19990330",,,,,,"700003"
"003","15","700004",,,,"Kaninchen; Niere",,,,,,"19990330",,,,,,"700004"
"003","15","700005",,,,"Kaninchen; Fett",,,,,,"19990330",,,,,,"700005"
"003","15","700006",,,,"Kaninchen; Schilddrüse",,,,,,"19990330",,,,,,"700006"
"003","15","700008",,,,"Kaninchen; Gewebesaft",,,,,,"19990330",,,,,,"700008"
"003","15","700009",,,,"Kaninchen; Galle",,,,,,"19990330",,,,,,"700009"
"003","15","700010",,,,"Kaninchen; Urin",,,,,,"19990330",,,,,,"700010"
"003","15","700011",,,,"Kaninchen; Kot",,,,,,"19990330",,,,,,"700011"
"003","15","700012",,,,"Kaninchen; Plasma",,,,,,"19990330",,,,,,"700012"
"003","15","700013",,,,"Kaninchen; Serum",,,,,,"19990330",,,,,,"700013"
"003","15","700014",,,,"Kaninchen; Einstichstelle",,,,,,"19990330",,,,,,"700014"
"003","15","700015",,,,"Kaninchen; Retina und Choroidea",,,,,,"19990330",,,,,,"700015"
"003","15","700016",,,,"Kaninchen; Andere Teile des Auges",,,,,,"19990330",,,,,,"700016"
"003","15","700017",,,,"Kaninchen; Haar",,,,,,"19990330",,,,,,"700017"
"003","15","700019",,,,"Kaninchen; Milz",,,,,,"19990330",,,,,,"700019"
"003","15","700020",,,,"Kaninchen; Lunge",,,,,,"19990330",,,,,,"700020"
"003","15","700021",,,,"Kaninchen; Herz",,,,,,"19990330",,,,,,"700021"
"003","15","700022",,,,"Kaninchen; Darm",,,,,,"19990330",,,,,,"700022"
"003","15","700023",,,,"Kaninchen; Blase",,,,,,"19990330",,,,,,"700023"
"003","15","700024",,,,"Kaninchen; Knochen",,,,,,"19990330",,,,,,"700024"
"003","15","700025",,,,"Kaninchen; Lymphatisches Gewebe",,,,,,"19991206",,,,,,"700025"
"003","15","700026",,,,"Kaninchen; Niere und Muskulatur",,,,,,"19991206",,,,,,"700026"
"003","15","700027",,,,"Kaninchen; Ganzes Auge",,,,,,"20001124",,,,,,"700027"
"003","15","700028",,,,"Kaninchen; Gehirn",,,,,,"20011213",,,,,,"700028"
"003","15","700029",,,,"Kaninchen; Rückenmark",,,,,,"20011213",,,,,,"700029"
"003","15","700030",,,,"Kaninchen; Haut mit Fett",,,,,,"20031030",,,,,,"700030"
"003","15","700035",,,,"Kaninchen; Augenflüssigkeit",,,,,,"20071127",,,,,,"700035"
"003","15","700200",,,,"Kaninchen; Tränkwasser",,,,,,"19991206",,,,,,"700200"
"003","15","700300",,,,"Kaninchen; Futtermittel",,,,,,"19990330",,,,,,"700300"
"003","15","700301",,,,"Kaninchen; Grünfutter",,,,,,"19990330",,,,,,"700301"
"003","15","700303",,,,"Kaninchen; Heu, Cobs, Stroh",,,,,,"19990330",,,,,,"700303"
"003","15","700306",,,,"Kaninchen; Kraftfuttermischungen",,,,,,"19990330",,,,,,"700306"
"003","15","700400",,,,"Kaninchen; Umgebungsfaktoren",,,,,,"20001124",,,,,,"700400"
"003","15","700401",,,,"Kaninchen; Wände",,,,,,"20001124",,,,,,"700401"
"003","15","700402",,,,"Kaninchen; Boden",,,,,,"20001124",,,,,,"700402"
"003","15","700403",,,,"Kaninchen; Einstreu",,,,,,"20001124",,,,,,"700403"
"003","01","810000",,,,"Verpackungsmaterialien für kosmetische Mittel und für Tabakerzeugnisse","(die Kodes 810100 - 816200 der Version ZEBS-Berichte 2/1983 sind gestrichen)",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"810000"
"003","01","818000",,,,"Verpackungsmaterialien für kosmetische Mittel",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"818000"
"003","01","818010",,,,"Verpackungsmaterial für kosmetische Mittel aus Keramik",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818010"
"003","01","818015",,,,"Verpackungsmaterial für kosmetische Mittel aus Glas",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818015"
"003","01","818020",,,,"Verpackungsmaterial für kosmetische Mittel aus Metall",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818020"
"003","01","818029",,,,"Verpackungsmaterial für kosmetische Mittel aus Metall lackiert/beschichtet",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818029"
"003","01","818030",,,,"Verpackungsmaterial für kosmetische Mittel aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818030"
"003","01","818039",,,,"Verpackungsmaterial für kosmetische Mittel aus Ionenaustauscherharz",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818039"
"003","01","818040",,,,"Verpackungsmaterial für kosmetische Mittel aus Elastomeren/Kautschuk",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818040"
"003","01","818045",,,,"Verpackungsmaterial für kosmetische Mittel mit Kunststoffbeschichtung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818045"
"003","01","818050",,,,"Verpackungsmaterial für kosmetische Mittel aus Papier/Pappe/Karton",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818050"
"003","01","818055",,,,"Verpackungsmaterial für kosmetische Mittel aus Zellglas",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818055"
"003","01","818060",,,,"Verpackungsmaterial für kosmetische Mittel mit Wachs-/Paraffin-Beschichtung/","Überzug",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818060"
"003","01","818070",,,,"Verpackungsmaterial für kosmetische Mittel aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818070"
"003","01","818080",,,,"Verpackungsmaterial für kosmetische Mittel aus Holz",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818080"
"003","01","818085",,,,"Verpackungsmaterial für kosmetische Mittel aus Kork",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818085"
"003","01","818099",,,,"Verpackungsmaterial für kosmetische Mittel aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"818099"
"003","01","819000",,,,"Verpackungsmaterialien für Tabakerzeugnisse",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"819000"
"003","01","819010",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Keramik",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819010"
"003","01","819015",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Glas",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819015"
"003","01","819020",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Metall",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819020"
"003","01","819029",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Metall lackiert/beschichtet",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819029"
"003","01","819030",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819030"
"003","01","819039",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Ionenaustauscherharz",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819039"
"003","01","819040",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Elastomeren/Kautschuk",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819040"
"003","01","819045",,,,"Verpackungsmaterial für Tabakerzeugnisse mit Kunststoffbeschichtung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819045"
"003","01","819050",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Papier/Pappe/Karton",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819050"
"003","01","819055",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Zellglas",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819055"
"003","01","819060",,,,"Verpackungsmaterial für Tabakerzeugnisse mit Wachs-/Paraffin-Beschichtung/","Überzug",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819060"
"003","01","819070",,,,"Verpackungsmaterial für Tabakerzeugnisse aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819070"
"003","01","819080",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Holz",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819080"
"003","01","819085",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Kork",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819085"
"003","01","819099",,,,"Verpackungsmaterial für Tabakerzeugnisse aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"819099"
"003","01","820000",,,,"Bedarfsgegenstände mit Körperkontakt und zur Körperpflege","(die Kodes 820100 - 827200 der Version ZEBS-Berichte 2/1983 sind gestrichen)",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"820000"
"003","01","828100",,,,"Bekleidung",,,,,"Andere Bedarfsgegenstände","19990330",,,,,,"828100"
"003","01","828101",,,,"Unterbekleidung (Unterwäsche/Miederwaren/Korsett...) ohne","Materialdifferenzierung",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828101"
"003","01","828102",,,,"Unterbekleidung (Unterwäsche/Miederwaren/Korsett...) aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828102"
"003","01","828103",,,,"Unterbekleidung (Unterwäsche/Miederwaren/Korsett...) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828103"
"003","01","828104",,,,"Unterbekleidung (Unterwäsche/Miederwaren/Korsett...) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828104"
"003","01","828109",,,,"Unterbekleidung (Unterwäsche/Miederwaren/Korsett...) aus","Materialkombinationen",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828109"
"003","01","828111",,,,"Mittelbekleidung (Hemd/Bluse/Kleid) ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828111"
"003","01","828112",,,,"Mittelbekleidung (Hemd/Bluse/Kleid) aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828112"
"003","01","828113",,,,"Mittelbekleidung (Hemd/Bluse/Kleid) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828113"
"003","01","828114",,,,"Mittelbekleidung (Hemd/Bluse/Kleid) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828114"
"003","01","828119",,,,"Mittelbekleidung (Hemd/Bluse/Kleid) aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828119"
"003","01","828121",,,,"Oberbekleidung (Pullover/Hose/Mantel/Regenbekleidung...) ohne","Materialdifferenzierung",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828121"
"003","01","828122",,,,"Oberbekleidung (Pullover/Hose/Mantel/Regenbekleidung...) aus textilem","Material",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828122"
"003","01","828123",,,,"Oberbekleidung (Pullover/Hose/Mantel/Regenbekleidung...) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828123"
"003","01","828124",,,,"Oberbekleidung (Pullover/Hose/Mantel/Regenbekleidung...) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828124"
"003","01","828129",,,,"Oberbekleidung (Pullover/Hose/Mantel/Regenbekleidung...) aus","Materialkombinationen",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828129"
"003","01","828131",,,,"Strumpfwaren (Socken/Strümpfe/Strumpfhosen...) ohne Materialdifferenzierung",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828131"
"003","01","828132",,,,"Strumpfwaren (Socken/Strümpfe/Strumpfhosen...) aus textilem Material",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828132"
"003","01","828133",,,,"Strumpfwaren (Socken/Strümpfe/Strumpfhosen...) aus Kunststoff",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828133"
"003","01","828134",,,,"Strumpfwaren (Socken/Strümpfe/Strumpfhosen...) aus Leder",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828134"
"003","01","828139",,,,"Strumpfwaren (Socken/Strümpfe/Strumpfhosen...) aus Materialkombinationen",,,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828139"
"003","01","828141",,,,"Kopfbedeckung (Hut/Mütze/Kappe/Schleier/Kopftuch...) ohne","Materialdifferenzierung",,,,"Andere Bedarfsgegenstände","20041201",,,,,,"828141"
