"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV16_Int"
"016","000","0813451","SA140490009",,"S.Farmsen","Salmonella Farmsen",,,,,,"20071127",813451
"016","000","0813452","SA021590009",,"S.Farsta","Salmonella Farsta",,,,,,"20071127",813452
"016","000","0813453","SA284900009",,"S.Fass","Salmonella Fass",,,,,,"20071127",813453
"016","000","0813454","SA040240009",,"S.Fayed","Salmonella Fayed",,,,,,"20071127",813454
"016","000","0813455","SA270420009",,"S.Ferlo","Salmonella Ferlo",,,,,,"20071127",813455
"016","000","0813456","SA041020009",,"S.Ferruch","Salmonella Ferruch",,,,,,"20071127",813456
"016","000","0813457","SA040170009",,"S.Fillmore","Salmonella Fillmore",,,,,,"20071127",813457
"016","000","0813458","SA021440009",,"S.Finaghy","Salmonella Finaghy",,,,,,"20071127",813458
"016","000","0813459","SA130280009",,"S.Findorff","Salmonella Findorff",,,,,,"20071127",813459
"016","000","0813460","SA160290009",,"S.Finkenwerder","Salmonella Finkenwerder",,,,,,"20071127",813460
"016","000","0813461","SA170370009",,"S.Fischerhuette","Salmonella Fischerhuette",,,,,,"20071127",813461
"016","000","0813462","SA160270009",,"S.Fischerkietz","Salmonella Fischerkietz",,,,,,"20071127",813462
"016","000","0813463","SA280680009",,"S.Fischerstrasse","Salmonella Fischerstrasse",,,,,,"20071127",813463
"016","000","0813464","SA281670009",,"S.Fitzroy","Salmonella Fitzroy",,,,,,"20071127",813464
"016","000","0813465","SA090830009",,"S.Florian","Salmonella Florian",,,,,,"20071127",813465
"016","000","0813466","SA090831009",,"S.Florian O:10-,15+","Salmonella Florian O:10-,15+",,,,,,"20071127",813466
"016","000","0813467","SA160020009",,"S.Florida","Salmonella Florida",,,,,,"20071127",813467
"016","000","0813468","SA280370009",,"S.Flottbek","Salmonella Flottbek",,,,,,"20071127",813468
"016","000","0813469","SA190110009",,"S.Fluntern","Salmonella Fluntern",,,,,,"20071127",813469
"016","000","0813470","SA281970009",,"S.Fomeco","Salmonella Fomeco",,,,,,"20071127",813470
"016","000","0813471","SA170870009",,"S.Fortlamy","Salmonella Fortlamy",,,,,,"20071127",813471
"016","000","0813472","SA020660009",,"S.Fortune","Salmonella Fortune",,,,,,"20071127",813472
"016","000","0813473","SA071690009",,"S.Franken","Salmonella Franken",,,,,,"20071127",813473
"016","000","0813474","SA170320009",,"S.Frankfurt","Salmonella Frankfurt",,,,,,"20071127",813474
"016","000","0813475","SA211040009",,"S.Freefalls","Salmonella Freefalls",,,,,,"20071127",813475
"016","000","0813476","SA240100009",,"S.Freetown","Salmonella Freetown",,,,,,"20071127",813476
"016","000","0813477","SA090960009",,"S.Freiburg","Salmonella Freiburg",,,,,,"20071127",813477
"016","000","0813478","SA080430009",,"S.Fresno","Salmonella Fresno",,,,,,"20071127",813478
"016","000","0813479","SA080431009",,"S.Fresno O:12+,34+","Salmonella Fresno O:12+,34+",,,,,,"20071127",813479
"016","000","0813480","SA140020009",,"S.Friedenau","Salmonella Friedenau",,,,,,"20071127",813480
"016","000","0813481","SA210230009",,"S.Friedrichsfelde","Salmonella Friedrichsfelde",,,,,,"20071127",813481
"016","000","0813482","SA070070009",,"S.Frintrop","Salmonella Frintrop",,,,,,"20071127",813482
"016","000","0813483","SA091130009",,"S.Fufu","Salmonella Fufu",,,,,,"20071127",813483
"016","000","0813484","SA120610009",,"S.Fulda","Salmonella Fulda",,,,,,"20071127",813484
"016","000","0813485","SA020030009",,"S.Fulica","Salmonella Fulica",,,,,,"20071127",813485
