"Kodiersystem","BW_Matrix_Oberbegriff_Text","Kode","Text1","BW_Matrix_Code_Links","BW_Matrix_Text1","BW_Matrix_Text_voll","Katalog","ADV3_Int"
"A","Arzneimittelprobe","SL_4","Sikawild","SL","Schalenwild (Haarwild)","Sikawild; Schalenwild (Haarwild)","BW03","SL_4"
"A","Arzneimittelprobe","SL_5","Gamswild","SL","Schalenwild (Haarwild)","Gamswild; Schalenwild (Haarwild)","BW03","SL_5"
"A","Arzneimittelprobe","SL_6","Damwild (Gatterwild)","SL","Schalenwild (Haarwild)","Damwild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_6"
"A","Arzneimittelprobe","SL_7","Rehwild (Gatterwild)","SL","Schalenwild (Haarwild)","Rehwild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_7"
"A","Arzneimittelprobe","SL_8","Rotwild (Gatterwild)","SL","Schalenwild (Haarwild)","Rotwild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_8"
"A","Arzneimittelprobe","SL_9","Sikawild (Gatterwild)","SL","Schalenwild (Haarwild)","Sikawild (Gatterwild); Schalenwild (Haarwild)","BW03","SL_9"
"A","Arzneimittelprobe","SON000","verschiedene","SON","sonstige Futtermittel","verschiedene; sonstige Futtermittel","BW03","SON000"
"A","Arzneimittelprobe","SON009","Rinder","SON","sonstige Futtermittel","Rinder; sonstige Futtermittel","BW03","SON009"
"A","Arzneimittelprobe","SON019","Schweine","SON","sonstige Futtermittel","Schweine; sonstige Futtermittel","BW03","SON019"
"A","Arzneimittelprobe","SON029","Schafe","SON","sonstige Futtermittel","Schafe; sonstige Futtermittel","BW03","SON029"
"A","Arzneimittelprobe","SON039","Pferde","SON","sonstige Futtermittel","Pferde; sonstige Futtermittel","BW03","SON039"
"A","Arzneimittelprobe","SON199","Geflügel","SON","sonstige Futtermittel","Geflügel; sonstige Futtermittel","BW03","SON199"
"A","Arzneimittelprobe","SON902","Nutztiere","SON","sonstige Futtermittel","Nutztiere; sonstige Futtermittel","BW03","SON902"
"A","Arzneimittelprobe","SON999","keine Angabe","SON","sonstige Futtermittel","keine Angabe; sonstige Futtermittel","BW03","SON999"
"A","Arzneimittelprobe","SW_1","Ferkel","SW","Schwein","Ferkel; Schwein","BW03","SW_1"
"A","Arzneimittelprobe","SW_2","Mastschwein","SW","Schwein","Mastschwein; Schwein","BW03","SW_2"
"A","Arzneimittelprobe","SW_3","Jungsau","SW","Schwein","Jungsau; Schwein","BW03","SW_3"
"A","Arzneimittelprobe","SW_4","Altsau","SW","Schwein","Altsau; Schwein","BW03","SW_4"
"A","Arzneimittelprobe","SW_5","Eber zur Zucht","SW","Schwein","Eber zur Zucht; Schwein","BW03","SW_5"
"A","Arzneimittelprobe","SW_6","Ferkel (<1 Monat)","SW","Schwein","Ferkel (<1 Monat); Schwein","BW03","SW_6"
"A","Arzneimittelprobe","U10","Grundwasser","U","Umweltprobe","Grundwasser; Umweltprobe","BW03","U10"
"A","Arzneimittelprobe","U11","Oberflächenwasser","U","Umweltprobe","Oberflächenwasser; Umweltprobe","BW03","U11"
"A","Arzneimittelprobe","U12","Badeseen","U","Umweltprobe","Badeseen; Umweltprobe","BW03","U12"
"A","Arzneimittelprobe","U13","Schwimmbadwasser","U","Umweltprobe","Schwimmbadwasser; Umweltprobe","BW03","U13"
"A","Arzneimittelprobe","U20","Abwasser","U","Umweltprobe","Abwasser; Umweltprobe","BW03","U20"
"A","Arzneimittelprobe","U21","Schlamm","U","Umweltprobe","Schlamm; Umweltprobe","BW03","U21"
"A","Arzneimittelprobe","U30","Boden","U","Umweltprobe","Boden; Umweltprobe","BW03","U30"
"A","Arzneimittelprobe","U40","pflanzliches Material","U","Umweltprobe","pflanzliches Material; Umweltprobe","BW03","U40"
"A","Arzneimittelprobe","U50","tierisches Material","U","Umweltprobe","tierisches Material; Umweltprobe","BW03","U50"
"A","Arzneimittelprobe","U60","sonstige Stoffe","U","Umweltprobe","sonstige Stoffe; Umweltprobe","BW03","U60"
"A","Arzneimittelprobe","VOM000","verschiedene","VOM","Vormischung","verschiedene; Vormischung","BW03","VOM000"
"A","Arzneimittelprobe","VOM001","Kälber","VOM","Vormischung","Kälber; Vormischung","BW03","VOM001"
"A","Arzneimittelprobe","VOM003","Mastrinder","VOM","Vormischung","Mastrinder; Vormischung","BW03","VOM003"
"A","Arzneimittelprobe","VOM004","Milchkühe","VOM","Vormischung","Milchkühe; Vormischung","BW03","VOM004"
"A","Arzneimittelprobe","VOM009","Rinder","VOM","Vormischung","Rinder; Vormischung","BW03","VOM009"
"A","Arzneimittelprobe","VOM010","Mastschwein","VOM","Vormischung","Mastschwein; Vormischung","BW03","VOM010"
"A","Arzneimittelprobe","VOM011","Ferkel","VOM","Vormischung","Ferkel; Vormischung","BW03","VOM011"
"A","Arzneimittelprobe","VOM012","Zuchtsauen","VOM","Vormischung","Zuchtsauen; Vormischung","BW03","VOM012"
"A","Arzneimittelprobe","VOM019","Schweine","VOM","Vormischung","Schweine; Vormischung","BW03","VOM019"
"A","Arzneimittelprobe","VOM020","Lämmer","VOM","Vormischung","Lämmer; Vormischung","BW03","VOM020"
"A","Arzneimittelprobe","VOM029","Schafe","VOM","Vormischung","Schafe; Vormischung","BW03","VOM029"
"A","Arzneimittelprobe","VOM039","Pferde","VOM","Vormischung","Pferde; Vormischung","BW03","VOM039"
"A","Arzneimittelprobe","VOM100","Legehennen","VOM","Vormischung","Legehennen; Vormischung","BW03","VOM100"
"A","Arzneimittelprobe","VOM101","Hähnchen","VOM","Vormischung","Hähnchen; Vormischung","BW03","VOM101"
"A","Arzneimittelprobe","VOM102","Truthühner","VOM","Vormischung","Truthühner; Vormischung","BW03","VOM102"
"A","Arzneimittelprobe","VOM103","Mastenten","VOM","Vormischung","Mastenten; Vormischung","BW03","VOM103"
"A","Arzneimittelprobe","VOM111","Hühnerküken","VOM","Vormischung","Hühnerküken; Vormischung","BW03","VOM111"
"A","Arzneimittelprobe","VOM112","Truthuhnküken","VOM","Vormischung","Truthuhnküken; Vormischung","BW03","VOM112"
"A","Arzneimittelprobe","VOM113","Entenküken","VOM","Vormischung","Entenküken; Vormischung","BW03","VOM113"
"A","Arzneimittelprobe","VOM199","Geflügel","VOM","Vormischung","Geflügel; Vormischung","BW03","VOM199"
"A","Arzneimittelprobe","VOM700","Kaninchen","VOM","Vormischung","Kaninchen; Vormischung","BW03","VOM700"
"A","Arzneimittelprobe","VOM901","Heimtiere","VOM","Vormischung","Heimtiere; Vormischung","BW03","VOM901"
"A","Arzneimittelprobe","VOM902","Nutztiere","VOM","Vormischung","Nutztiere; Vormischung","BW03","VOM902"
"A","Arzneimittelprobe","VOM903","Nagetiere","VOM","Vormischung","Nagetiere; Vormischung","BW03","VOM903"
"A","Arzneimittelprobe","VOM999","keine Angabe","VOM","Vormischung","keine Angabe; Vormischung","BW03","VOM999"
"A","Arzneimittelprobe","WFAA","Aal","WF","Wildfisch","Aal; Wildfisch","BW03","WFAA"
"A","Arzneimittelprobe","WFBA","Flussbarsch","WF","Wildfisch","Flussbarsch; Wildfisch","BW03","WFBA"
"A","Arzneimittelprobe","WFBF","Bachforelle","WF","Wildfisch","Bachforelle; Wildfisch","BW03","WFBF"
"A","Arzneimittelprobe","WFCYP","weitere Cypriniden","WF","Wildfisch","weitere Cypriniden; Wildfisch","BW03","WFCYP"
"A","Arzneimittelprobe","WFHE","Hecht","WF","Wildfisch","Hecht; Wildfisch","BW03","WFHE"
"A","Arzneimittelprobe","WFKBT","Krebse / Krustentiere","WF","Wildfisch","Krebse / Krustentiere; Wildfisch","BW03","WFKBT"
"A","Arzneimittelprobe","WFKN","Knorpelfische","WF","Wildfisch","Knorpelfische; Wildfisch","BW03","WFKN"
"A","Arzneimittelprobe","WFKR","Karpfen","WF","Wildfisch","Karpfen; Wildfisch","BW03","WFKR"
"A","Arzneimittelprobe","WFMO","Mollusken","WF","Wildfisch","Mollusken; Wildfisch","BW03","WFMO"
"A","Arzneimittelprobe","WFRF","Regenbogenforelle","WF","Wildfisch","Regenbogenforelle; Wildfisch","BW03","WFRF"
"A","Arzneimittelprobe","WFSA","Saibling","WF","Wildfisch","Saibling; Wildfisch","BW03","WFSA"
"A","Arzneimittelprobe","WFSAL","weitere Salmoniden","WF","Wildfisch","weitere Salmoniden; Wildfisch","BW03","WFSAL"
"A","Arzneimittelprobe","WFSBA","weitere Barsche","WF","Wildfisch","weitere Barsche; Wildfisch","BW03","WFSBA"
"A","Arzneimittelprobe","WFSLE","Schleie","WF","Wildfisch","Schleie; Wildfisch","BW03","WFSLE"
"A","Arzneimittelprobe","WFST","Störe","WF","Wildfisch","Störe; Wildfisch","BW03","WFST"
"A","Arzneimittelprobe","WFSWF","sonstige Wildfische","WF","Wildfisch","sonstige Wildfische; Wildfisch","BW03","WFSWF"
"A","Arzneimittelprobe","WFWE","Europäischer Wels","WF","Wildfisch","Europäischer Wels; Wildfisch","BW03","WFWE"
"A","Arzneimittelprobe","WFZA","Zander","WF","Wildfisch","Zander; Wildfisch","BW03","WFZA"
"A","Arzneimittelprobe","WS_1","Wildschwein","WS","Wildschwein","Wildschwein; Wildschwein","BW03","WS_1"
"A","Arzneimittelprobe","WS_2","Wildschwein (Gatterwild)","WS","Wildschwein","Wildschwein (Gatterwild); Wildschwein","BW03","WS_2"
"A","Arzneimittelprobe","ZG_1","Ziege/Lamm (< 1 Jahr)","ZG","Ziege","Ziege/Lamm (< 1 Jahr); Ziege","BW03","ZG_1"
"A","Arzneimittelprobe","ZG_2","Ziege (> 1 Jahr)","ZG","Ziege","Ziege (> 1 Jahr); Ziege","BW03","ZG_2"
"A","Arzneimittelprobe","ZO_1","sonstige Zootiere","ZO","Zootier","sonstige Zootiere; Zootier","BW03","ZO_1"
"A","Arzneimittelprobe","ZO_10","Tapire","ZO","Zootier","Tapire; Zootier","BW03","ZO_10"
"A","Arzneimittelprobe","ZO_11","Nashörner","ZO","Zootier","Nashörner; Zootier","BW03","ZO_11"
"A","Arzneimittelprobe","ZO_12","Schweine","ZO","Zootier","Schweine; Zootier","BW03","ZO_12"
"A","Arzneimittelprobe","ZO_13","Flusspferde","ZO","Zootier","Flusspferde; Zootier","BW03","ZO_13"
"A","Arzneimittelprobe","ZO_14","Kamele","ZO","Zootier","Kamele; Zootier","BW03","ZO_14"
"A","Arzneimittelprobe","ZO_15","Hirsche","ZO","Zootier","Hirsche; Zootier","BW03","ZO_15"
"A","Arzneimittelprobe","ZO_16","Giraffe, Okapi","ZO","Zootier","Giraffe, Okapi; Zootier","BW03","ZO_16"
"A","Arzneimittelprobe","ZO_17","Rinder","ZO","Zootier","Rinder; Zootier","BW03","ZO_17"
"A","Arzneimittelprobe","ZO_18","Antilopen","ZO","Zootier","Antilopen; Zootier","BW03","ZO_18"
"A","Arzneimittelprobe","ZO_19","Wildschafe/-Ziegen","ZO","Zootier","Wildschafe/-Ziegen; Zootier","BW03","ZO_19"
"A","Arzneimittelprobe","ZO_2","Primaten","ZO","Zootier","Primaten; Zootier","BW03","ZO_2"
"A","Arzneimittelprobe","ZO_20","Takin (Rindergemse, Gnuziege)","ZO","Zootier","Takin (Rindergemse, Gnuziege); Zootier","BW03","ZO_20"
"A","Arzneimittelprobe","ZO_21","Moschusochse","ZO","Zootier","Moschusochse; Zootier","BW03","ZO_21"
"A","Arzneimittelprobe","ZO_22","Beuteltiere","ZO","Zootier","Beuteltiere; Zootier","BW03","ZO_22"
"A","Arzneimittelprobe","ZO_23","Nagetiere/Hasentiere","ZO","Zootier","Nagetiere/Hasentiere; Zootier","BW03","ZO_23"
"A","Arzneimittelprobe","ZO_24","Schliefer","ZO","Zootier","Schliefer; Zootier","BW03","ZO_24"
"A","Arzneimittelprobe","ZO_25","Nebengelenktiere/ Schuppentiere/ Erdferkel","ZO","Zootier","Nebengelenktiere/ Schuppentiere/ Erdferkel; Zootier","BW03","ZO_25"
"A","Arzneimittelprobe","ZO_26","Insektenfresser","ZO","Zootier","Insektenfresser; Zootier","BW03","ZO_26"
"A","Arzneimittelprobe","ZO_27","Fledertiere","ZO","Zootier","Fledertiere; Zootier","BW03","ZO_27"
"A","Arzneimittelprobe","ZO_28","Reptilien","ZO","Zootier","Reptilien; Zootier","BW03","ZO_28"
"A","Arzneimittelprobe","ZO_29","Amphibien","ZO","Zootier","Amphibien; Zootier","BW03","ZO_29"
"A","Arzneimittelprobe","ZO_3","Wildhunde, Marder, Hyänen","ZO","Zootier","Wildhunde, Marder, Hyänen; Zootier","BW03","ZO_3"
"A","Arzneimittelprobe","ZO_30","Kaniden (Hundeartige)","ZO","Zootier","Kaniden (Hundeartige); Zootier","BW03","ZO_30"
"A","Arzneimittelprobe","ZO_31","Vögel","ZO","Zootier","Vögel; Zootier","BW03","ZO_31"
"A","Arzneimittelprobe","ZO_4","Feliden (Katzenartige)","ZO","Zootier","Feliden (Katzenartige); Zootier","BW03","ZO_4"
"A","Arzneimittelprobe","ZO_5","Bären","ZO","Zootier","Bären; Zootier","BW03","ZO_5"
"A","Arzneimittelprobe","ZO_6","Großer Panda","ZO","Zootier","Großer Panda; Zootier","BW03","ZO_6"
"A","Arzneimittelprobe","ZO_7","Robben","ZO","Zootier","Robben; Zootier","BW03","ZO_7"
"A","Arzneimittelprobe","ZO_8","Elefanten","ZO","Zootier","Elefanten; Zootier","BW03","ZO_8"
"A","Arzneimittelprobe","ZO_9","Einhufer","ZO","Zootier","Einhufer; Zootier","BW03","ZO_9"
"A","Arzneimittelprobe","ZUS000","verschiedene","ZUS","Zusatzstoff","verschiedene; Zusatzstoff","BW03","ZUS000"
"A","Arzneimittelprobe","ZUS901","Heimtiere","ZUS","Zusatzstoff","Heimtiere; Zusatzstoff","BW03","ZUS901"
"A","Arzneimittelprobe","ZUS902","Nutztiere","ZUS","Zusatzstoff","Nutztiere; Zusatzstoff","BW03","ZUS902"
"A","Arzneimittelprobe","ZUS999","keine Angabe","ZUS","Zusatzstoff","keine Angabe; Zusatzstoff","BW03","ZUS999"
"A","Arzneimittelprobe","arznei_01","Ausgangsstoff (Wirkstoff oder Hilfsstoff)","arznei","Arzneimittel","Ausgangsstoff (Wirkstoff oder Hilfsstoff); Arzneimittel","BW03","arznei_01"
"A","Arzneimittelprobe","arznei_02","Fertigarzneimittel","arznei","Arzneimittel","Fertigarzneimittel; Arzneimittel","BW03","arznei_02"
"A","Arzneimittelprobe","arznei_03","Medizinprodukt","arznei","Arzneimittel","Medizinprodukt; Arzneimittel","BW03","arznei_03"
"A","Arzneimittelprobe","arznei_04","Rezeptur/Defektur","arznei","Arzneimittel","Rezeptur/Defektur; Arzneimittel","BW03","arznei_04"
"A","Arzneimittelprobe","arznei_05","Sonstige","arznei","Arzneimittel","Sonstige; Arzneimittel","BW03","arznei_05"
"A","Arzneimittelprobe","arznei_06","Zwischenprodukt","arznei","Arzneimittel","Zwischenprodukt; Arzneimittel","BW03","arznei_06"
"A","Arzneimittelprobe","AA","Aal","AA",,"Aal","BW03","AA"
"A","Arzneimittelprobe","AGA","Agapornide","AGA",,"Agapornide","BW03","AGA"
"A","Arzneimittelprobe","AMA","Amazone","AMA",,"Amazone","BW03","AMA"
"A","Arzneimittelprobe","ARA","Ara","ARA",,"Ara","BW03","ARA"
"A","Arzneimittelprobe","BA","Flussbarsch","BA",,"Flussbarsch","BW03","BA"
"A","Arzneimittelprobe","BB","Buntbarsche","BB",,"Buntbarsche","BW03","BB"
"A","Arzneimittelprobe","BF","Bachforelle","BF",,"Bachforelle","BW03","BF"
"A","Arzneimittelprobe","BI","Bienen (Völker)","BI",,"Bienen (Völker)","BW03","BI"
"A","Arzneimittelprobe","CHI","Chinesische Zwergwachtel","CHI",,"Chinesische Zwergwachtel","BW03","CHI"
"A","Arzneimittelprobe","CYP","weitere Cypriniden","CYP",,"weitere Cypriniden","BW03","CYP"
"A","Arzneimittelprobe","DI","Diskusfische","DI",,"Diskusfische","BW03","DI"
"A","Arzneimittelprobe","DIA","Diamanttäubchen","DIA",,"Diamanttäubchen","BW03","DIA"
"A","Arzneimittelprobe","ENT","Entenvogel","ENT",,"Entenvogel","BW03","ENT"
"A","Arzneimittelprobe","EUL","Eule","EUL",,"Eule","BW03","EUL"
"A","Arzneimittelprobe","FIN","Finkenvogel","FIN",,"Finkenvogel","BW03","FIN"
"A","Arzneimittelprobe","FRT","Fruchttaube","FRT",,"Fruchttaube","BW03","FRT"
"A","Arzneimittelprobe","GOL","Goldfisch","GOL",,"Goldfisch","BW03","GOL"
"A","Arzneimittelprobe","GRE","Greifvogel","GRE",,"Greifvogel","BW03","GRE"
"A","Arzneimittelprobe","GRP","Graupapagei","GRP",,"Graupapagei","BW03","GRP"
"A","Arzneimittelprobe","GU","Guppy","GU",,"Guppy","BW03","GU"
"A","Arzneimittelprobe","HD","Hund, Haushund","HD",,"Hund, Haushund","BW03","HD"
"A","Arzneimittelprobe","HE","Hecht","HE",,"Hecht","BW03","HE"
"A","Arzneimittelprobe","HÜV","Hühnervogel","HÜV",,"Hühnervogel","BW03","HÜV"
"A","Arzneimittelprobe","KAK","Kakadu","KAK",,"Kakadu","BW03","KAK"
"A","Arzneimittelprobe","KAV","Kanarienvogel","KAV",,"Kanarienvogel","BW03","KAV"
"A","Arzneimittelprobe","KBT","Krebse / Krustentiere","KBT",,"Krebse / Krustentiere","BW03","KBT"
"A","Arzneimittelprobe","KK","Koi-Karpfen","KK",,"Koi-Karpfen","BW03","KK"
"A","Arzneimittelprobe","KN","Knorpelfische","KN",,"Knorpelfische","BW03","KN"
"A","Arzneimittelprobe","KR","Karpfen","KR",,"Karpfen","BW03","KR"
"A","Arzneimittelprobe","MAU","Mausvogel","MAU",,"Mausvogel","BW03","MAU"
"A","Arzneimittelprobe","MO","Mollusken","MO",,"Mollusken","BW03","MO"
"A","Arzneimittelprobe","NE","Neon","NE",,"Neon","BW03","NE"
"A","Arzneimittelprobe","NS","Nymphensittich","NS",,"Nymphensittich","BW03","NS"
"A","Arzneimittelprobe","PFA","Pfau","PFA",,"Pfau","BW03","PFA"
"A","Arzneimittelprobe","PRA","Prachtfink","PRA",,"Prachtfink","BW03","PRA"
"A","Arzneimittelprobe","PSI","sonstiger Psittacide","PSI",,"sonstiger Psittacide","BW03","PSI"
"A","Arzneimittelprobe","RF","Regenbogenforelle","RF",,"Regenbogenforelle","BW03","RF"
"A","Arzneimittelprobe","SA","Saibling","SA",,"Saibling","BW03","SA"
"A","Arzneimittelprobe","SAL","weitere Salmoniden","SAL",,"weitere Salmoniden","BW03","SAL"
"A","Arzneimittelprobe","SBA","weitere Barsche","SBA",,"weitere Barsche","BW03","SBA"
"A","Arzneimittelprobe","SLE","Schleie","SLE",,"Schleie","BW03","SLE"
"A","Arzneimittelprobe","SLF","Salmlerfische","SLF",,"Salmlerfische","BW03","SLF"
"A","Arzneimittelprobe","SNF","sonstige Nutzfische","SNF",,"sonstige Nutzfische","BW03","SNF"
"A","Arzneimittelprobe","SO","Sonstige Tierarten","SO",,"Sonstige Tierarten","BW03","SO"
"A","Arzneimittelprobe","ST","Störe","ST",,"Störe","BW03","ST"
"A","Arzneimittelprobe","SZF","sonstige Zierfische","SZF",,"sonstige Zierfische","BW03","SZF"
"A","Arzneimittelprobe","T10","sonstige Stoffe","T10",,"sonstige Stoffe","BW03","T10"
"A","Arzneimittelprobe","TAN","Tangare","TAN",,"Tangare","BW03","TAN"
"A","Arzneimittelprobe","TAU","Taube (Zucht)","TAU",,"Taube (Zucht)","BW03","TAU"
"A","Arzneimittelprobe","WE","Europäischer Wels","WE",,"Europäischer Wels","BW03","WE"
"A","Arzneimittelprobe","WEL","Wellensittich","WEL",,"Wellensittich","BW03","WEL"
"A","Arzneimittelprobe","ZA","Zander","ZA",,"Zander","BW03","ZA"
"A","Arzneimittelprobe","ZB","Zebrabärbling","ZB",,"Zebrabärbling","BW03","ZB"
"A","Arzneimittelprobe","ZEB","Zebrafink","ZEB",,"Zebrafink","BW03","ZEB"
"A","Arzneimittelprobe","ZVS","sonstiger Ziervogel","ZVS",,"sonstiger Ziervogel","BW03","ZVS"
"D","Diagnostik","AHT_1","Fledermaus","AHT","andere heimische Tiere","Fledermaus; andere heimische Tiere","BW03","AHT_1"
"D","Diagnostik","AHT_2","Igel","AHT","andere heimische Tiere","Igel; andere heimische Tiere","BW03","AHT_2"
"D","Diagnostik","AHT_3","Maulwurf","AHT","andere heimische Tiere","Maulwurf; andere heimische Tiere","BW03","AHT_3"
"D","Diagnostik","AHT_4","Maus","AHT","andere heimische Tiere","Maus; andere heimische Tiere","BW03","AHT_4"
"D","Diagnostik","AHT_5","Ratte","AHT","andere heimische Tiere","Ratte; andere heimische Tiere","BW03","AHT_5"
"D","Diagnostik","AHT_6","Siebenschläfer","AHT","andere heimische Tiere","Siebenschläfer; andere heimische Tiere","BW03","AHT_6"
"D","Diagnostik","ALF000","verschiedene","ALF","Alleinfuttermittel","verschiedene; Alleinfuttermittel","BW03","ALF000"
"D","Diagnostik","ALF001","Kälber","ALF","Alleinfuttermittel","Kälber; Alleinfuttermittel","BW03","ALF001"
"D","Diagnostik","ALF003","Mastrinder","ALF","Alleinfuttermittel","Mastrinder; Alleinfuttermittel","BW03","ALF003"
"D","Diagnostik","ALF004","Milchkühe","ALF","Alleinfuttermittel","Milchkühe; Alleinfuttermittel","BW03","ALF004"
"D","Diagnostik","ALF009","Rinder","ALF","Alleinfuttermittel","Rinder; Alleinfuttermittel","BW03","ALF009"
"D","Diagnostik","ALF010","Mastschwein","ALF","Alleinfuttermittel","Mastschwein; Alleinfuttermittel","BW03","ALF010"
"D","Diagnostik","ALF011","Ferkel","ALF","Alleinfuttermittel","Ferkel; Alleinfuttermittel","BW03","ALF011"
"D","Diagnostik","ALF012","Zuchtsauen","ALF","Alleinfuttermittel","Zuchtsauen; Alleinfuttermittel","BW03","ALF012"
"D","Diagnostik","ALF013","Sauen (tragend)","ALF","Alleinfuttermittel","Sauen (tragend); Alleinfuttermittel","BW03","ALF013"
"D","Diagnostik","ALF014","Sauen (säugend)","ALF","Alleinfuttermittel","Sauen (säugend); Alleinfuttermittel","BW03","ALF014"
"D","Diagnostik","ALF019","Schweine","ALF","Alleinfuttermittel","Schweine; Alleinfuttermittel","BW03","ALF019"
"D","Diagnostik","ALF020","Lämmer","ALF","Alleinfuttermittel","Lämmer; Alleinfuttermittel","BW03","ALF020"
"D","Diagnostik","ALF029","Schafe","ALF","Alleinfuttermittel","Schafe; Alleinfuttermittel","BW03","ALF029"
"D","Diagnostik","ALF039","Pferde","ALF","Alleinfuttermittel","Pferde; Alleinfuttermittel","BW03","ALF039"
"D","Diagnostik","ALF100","Legehennen","ALF","Alleinfuttermittel","Legehennen; Alleinfuttermittel","BW03","ALF100"
"D","Diagnostik","ALF101","Hähnchen","ALF","Alleinfuttermittel","Hähnchen; Alleinfuttermittel","BW03","ALF101"
"D","Diagnostik","ALF102","Truthühner","ALF","Alleinfuttermittel","Truthühner; Alleinfuttermittel","BW03","ALF102"
"D","Diagnostik","ALF103","Mastenten","ALF","Alleinfuttermittel","Mastenten; Alleinfuttermittel","BW03","ALF103"
"D","Diagnostik","ALF107","Tauben","ALF","Alleinfuttermittel","Tauben; Alleinfuttermittel","BW03","ALF107"
"D","Diagnostik","ALF111","Hühnerküken","ALF","Alleinfuttermittel","Hühnerküken; Alleinfuttermittel","BW03","ALF111"
"D","Diagnostik","ALF112","Truthuhnküken","ALF","Alleinfuttermittel","Truthuhnküken; Alleinfuttermittel","BW03","ALF112"
"D","Diagnostik","ALF113","Entenküken","ALF","Alleinfuttermittel","Entenküken; Alleinfuttermittel","BW03","ALF113"
"D","Diagnostik","ALF199","Geflügel","ALF","Alleinfuttermittel","Geflügel; Alleinfuttermittel","BW03","ALF199"
"D","Diagnostik","ALF200","Forelle","ALF","Alleinfuttermittel","Forelle; Alleinfuttermittel","BW03","ALF200"
"D","Diagnostik","ALF299","Fische","ALF","Alleinfuttermittel","Fische; Alleinfuttermittel","BW03","ALF299"
"D","Diagnostik","ALF500","Wildtiere","ALF","Alleinfuttermittel","Wildtiere; Alleinfuttermittel","BW03","ALF500"
"D","Diagnostik","ALF700","Kaninchen","ALF","Alleinfuttermittel","Kaninchen; Alleinfuttermittel","BW03","ALF700"
"D","Diagnostik","ALF901","Heimtiere","ALF","Alleinfuttermittel","Heimtiere; Alleinfuttermittel","BW03","ALF901"
"D","Diagnostik","ALF902","Nutztiere","ALF","Alleinfuttermittel","Nutztiere; Alleinfuttermittel","BW03","ALF902"
"D","Diagnostik","ALF903","Nagetiere","ALF","Alleinfuttermittel","Nagetiere; Alleinfuttermittel","BW03","ALF903"
"D","Diagnostik","ALF999","keine Angabe","ALF","Alleinfuttermittel","keine Angabe; Alleinfuttermittel","BW03","ALF999"
"D","Diagnostik","EGF000","verschiedene","EGF","Ergänzungsfuttermittel","verschiedene; Ergänzungsfuttermittel","BW03","EGF000"
"D","Diagnostik","EGF001","Kälber","EGF","Ergänzungsfuttermittel","Kälber; Ergänzungsfuttermittel","BW03","EGF001"
"D","Diagnostik","EGF003","Mastrinder","EGF","Ergänzungsfuttermittel","Mastrinder; Ergänzungsfuttermittel","BW03","EGF003"
"D","Diagnostik","EGF004","Milchkühe","EGF","Ergänzungsfuttermittel","Milchkühe; Ergänzungsfuttermittel","BW03","EGF004"
"D","Diagnostik","EGF009","Rinder","EGF","Ergänzungsfuttermittel","Rinder; Ergänzungsfuttermittel","BW03","EGF009"
"D","Diagnostik","EGF010","Mastschwein","EGF","Ergänzungsfuttermittel","Mastschwein; Ergänzungsfuttermittel","BW03","EGF010"
"D","Diagnostik","EGF011","Ferkel","EGF","Ergänzungsfuttermittel","Ferkel; Ergänzungsfuttermittel","BW03","EGF011"
"D","Diagnostik","EGF012","Zuchtsauen","EGF","Ergänzungsfuttermittel","Zuchtsauen; Ergänzungsfuttermittel","BW03","EGF012"
"D","Diagnostik","EGF013","Sauen (tragend)","EGF","Ergänzungsfuttermittel","Sauen (tragend); Ergänzungsfuttermittel","BW03","EGF013"
"D","Diagnostik","EGF014","Sauen (säugend)","EGF","Ergänzungsfuttermittel","Sauen (säugend); Ergänzungsfuttermittel","BW03","EGF014"
"D","Diagnostik","EGF019","Schweine","EGF","Ergänzungsfuttermittel","Schweine; Ergänzungsfuttermittel","BW03","EGF019"
"D","Diagnostik","EGF020","Lämmer","EGF","Ergänzungsfuttermittel","Lämmer; Ergänzungsfuttermittel","BW03","EGF020"
"D","Diagnostik","EGF029","Schafe","EGF","Ergänzungsfuttermittel","Schafe; Ergänzungsfuttermittel","BW03","EGF029"
"D","Diagnostik","EGF039","Pferde","EGF","Ergänzungsfuttermittel","Pferde; Ergänzungsfuttermittel","BW03","EGF039"
"D","Diagnostik","EGF100","Legehennen","EGF","Ergänzungsfuttermittel","Legehennen; Ergänzungsfuttermittel","BW03","EGF100"
"D","Diagnostik","EGF101","Hähnchen","EGF","Ergänzungsfuttermittel","Hähnchen; Ergänzungsfuttermittel","BW03","EGF101"
"D","Diagnostik","EGF102","Truthühner","EGF","Ergänzungsfuttermittel","Truthühner; Ergänzungsfuttermittel","BW03","EGF102"
"D","Diagnostik","EGF103","Mastenten","EGF","Ergänzungsfuttermittel","Mastenten; Ergänzungsfuttermittel","BW03","EGF103"
"D","Diagnostik","EGF107","Tauben","EGF","Ergänzungsfuttermittel","Tauben; Ergänzungsfuttermittel","BW03","EGF107"
"D","Diagnostik","EGF111","Hühnerküken","EGF","Ergänzungsfuttermittel","Hühnerküken; Ergänzungsfuttermittel","BW03","EGF111"
"D","Diagnostik","EGF112","Truthuhnküken","EGF","Ergänzungsfuttermittel","Truthuhnküken; Ergänzungsfuttermittel","BW03","EGF112"
